Tweet,Stock_value,Stock_actual,Time_tweet
"[['rt', 'trump', 'meeting', 'with', 'navajos', 'at', 'the', 'wh', 'today', 'tells', 'them', 'they', 'have', 'a', 'representative', 'in', 'congress', 'they', 'call', 'her', 'pocahontas', 'he', 'sa']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'what', 'if', 'i', 'went', 'to', 'the', 'cfpb', 'with', 'bagels', 'and', 'was', 'like', 'i', 'am', 'your', 'new', 'king', 'follow', 'me']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'opec', 'preview', 'oil', 'cartel', 'expected', 'to', 'extend', 'output', 'cuts', 'but', 'some', 'fear', 'deal', 'might', 'go', 'too', 'far', 'and', 'cause', 'prices', 'to', 'spike', 'h']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'thrilled', 'that', 'voices', 'from', 'the', 'rust', 'belt', 'is', 'included', 'on', 'this', 'list', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'i', 'asked', 'mulvaney', 'how', 'he', 'll', 'run', 'two', 'agencies', 'simultaneously', 'well', 'you', 'can', 'see', 'they', 're', 'near', 'each', 'other']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'trump', 'i', 'think', 'we', 're', 'going', 'to', 'have', 'great', 'receptivity', 'on', 'the', 'tax', 'bill']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'great', 'read', 'by', 'and', 'major', 'food', 'for', 'thought']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'nearly', 'five', 'years', 'after', 'emanuel', 'closed', 'schools', 'could', 'he', 'repeat', 'with', 'another', 'questionmark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['very', 'cool', 'but', 'wondering', 'if', 'there', 'are', 'any', 'privacy', 'issues', 'here', 'questionmark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['very', 'cool', 'project', 'from', 'and', 'paying', 'for', 'your', 'college', 'years', 'ago', 'vs', 'today']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['something', 'important', 'could', 'stymie', 'amazon', 's', 'plans', 'to', 'disrupt', 'the', 'neighborhood', 'pharmacy', 'its', 'current', 'health', 'offerings']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'finally', 'the', 'other', 'thing', 'these', 'people', 'all', 'have', 'in', 'common', 'questionmark', 'they', 'are', 'all', 'dudes']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['this', 'is', 'catty', 'as', 'hell']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'what', 'do', 'we', 'do', 'if', 'all', 'the', 'men', 'are', 'bad', 'questionmark']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['actually', 'this', 'is', 'the', 'part', 'that', 'made', 'me', 'wince']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'i', 'went', 'through', 'bios', 'for', 'dozens', 'and', 'dozens', 'of', 'top', 'health', 'officials', 'senior', 'advisers', 'and', 'aides', 'over', 'the', 'last', 'years', 'before']]",2587.55714286,2587.77142857,"[13, 30, 0]"
[[]],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['guys', 'did', 'you', 'know', 'people', 'sometimes', 'gain', 'weight', 'around', 'the', 'holiday', 'season', 'questionmark', 'questionmark', 'thank', 'god', 'i', 'have', 'a', 'million', 'pr', 'pitches', 'to', 'catch', 'me', 'up', 'to', 'speed']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['just', 'saved', 'two', 'tourists', 'from', 'accidentally', 'going', 'to', 'brooklyn']]",2596.5025,2596.5025,"[9, 55, 19]"
"[['rt', 'pharma', 'companies', 'collect', 'of', 'health', 'care', 'profits', 'but', 'only', 'of', 'the', 'revenue']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'fed', 'up', 'with', 'high', 'drug', 'prices', 'questionmark', 'my', 'highlights', 'things', 'congress', 'can', 'do', 'help', 'generics', 'get', 'samples', 'make', 'clea']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['the', 'largest', 'fentanyl', 'seizure', 'in', 'u', 's', 'history', 'happened', 'this', 'summer', 'in', 'kew', 'gardens', 'queens', 'otherwise', 'known', 'as', 'the', 'pl']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'good', 'choice', 'mylan', 'ceo', 'heather', 'bresch', 'tells', 'me', 'about', 'trump', 's', 'pick', 'of', 'former', 'eli', 'lilly', 'exec', 'azar', 'for', 'hhs']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['union', 'group', 'unite', 'here', 'exclamationpoint', 'on', 'new', 'hhs', 'secretary', 'nominee', 'alex', 'azar']]",,,"[18, 24, 26]"
"[['interesting', 'times', 'in', 'japan', 'given', 'comments', 'on', 'ycc', 'from', 'suzuki', 'and', 'kuroda', 'term', 'up', 'for', 'renewal', 'in', 'april']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['china', 'csi', 'printed', 'a', 'lower', 'low', 'but', 'has', 'held', 'the', 'aug', 'uptrend', 'one', 'to', 'watch', 'for', 'today', 'with', 'poor', 'market', 'breadth']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['for', 'anyone', 'interested', 'here', 'is', 'the', 'recording', 'of', 'last', 'night', 's', 'trading', 'webinar']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['daily', 'trading', 'wrap', 'focus', 'on', 'japan', 'and', 'big', 'changes', 'afoot', 'jpy', 'looking', 'attractive', 'here', 'moves', 'in', 'crude', 'and', 'feels', 'l']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['spi', 'futures', 'p', 'but', 'hard', 'to', 'see', 'any', 'real', 'upside', 'here', 'with', 'ashr', 'csi', 'etf', 'and', 'eem', 'etf', 'both', 'lower', 'gt', 'playing']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['bearish', 'outside', 'day', 'reversals', 'in', 'play', 'in', 'aud', 'jpy', 'and', 'usd', 'jpy', 'aud', 'jpy', 'especially', 'should', 'be', 'on', 'the', 'radar', 'for', 'a', 'close']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['good', 'lad']]",2587.35714286,2596.5025,"[13, 26, 29]"
"[['wait', 'till', 'they', 'bring', 'on', 'tony', 'stanger', 'and', 'doddy', 'weir', 'as', 'super', 'subs']]",2596.5025,2596.5025,"[12, 42, 34]"
"[['didn', 't', 'watch', 'little', 'interest', 'in', 'rl']]",2596.5025,2596.5025,"[10, 38, 4]"
"[['is', 'it', 'just', 'me', 'but', 'i', 'can', 'see', 'a', 'bit', 'of', 'in', 'scutty', 'questionmark']]",2596.5025,2596.5025,"[9, 39, 7]"
"[['yup', 'sure']]",2596.5025,2596.5025,"[9, 36, 27]"
"[['good', 'colour']]",2594.53,2594.53,"[7, 45, 24]"
"[['scotland', 'are', 'up', 'there', 'mate', 'i', 'd', 'be', 'expecting', 'a', 'real', 'challenge', 'in', 'next', 'nations']]",2594.53,2592.28,"[7, 32, 6]"
"[['weekly', 'trading', 'webinar', 'on', 'as', 'usual', 'see', 'todays', 'theme', 's', 'for', 'discussion', 'sign', 'up', 'here', 'or']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['daily', 'trading', 'wrap', 'bitcoin', 'flying', 'eur', 'well', 'bid', 'eur', 'aud', 'highest', 'feb', 'asia', 'equity', 'calls']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['limited', 'news', 'weekend', 'all', 'bitcoin', 'here', 'now', 'interbank', 'fx', 'moves', 'eur', 'usd', 'usd', 'jpy', 'aud', 'usd']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['missing', 'you', 'at', 'the', 'game', 'today', 'mate', 'exclamationpoint']]",2587.35714286,2596.5025,"[13, 26, 44]"
"[['thought', 'i', 'd', 'check', 'out', 'the', 'bucket', 'heads']]",2596.5025,2596.5025,"[9, 32, 57]"
"[['and', 'you', 'sir']]",2596.5025,2596.5025,"[10, 43, 53]"
"[['this', 'from', 'jpm']]",2596.5025,2596.5025,"[10, 28, 13]"
"[['have', 'been', 'accumulating', 'omh']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['mrr', 'last', 'and', 'announce', 'interest', 'in', 'highly', 'prospective', 'licenses', 'arv', 'to', 'take', 'a', 'k', 'strategic', 'stake', 're']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['our', 'li', 'holds', 'starting', 'to', 'put', 'in', 'a', 'base', 'at', 'higher', 'levels', 'probably', 'need', 'a', 'few', 'more', 'weeks', 'of', 'rightside', 'on', 'falling', 'vol']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['vic', 'matching', 'and', 'announce', 'new', 'copper', 'gossan', 'discovery', 'and', 'gravity', 'survey', 'underway', 'still', 'holding', 'full', 'position', 'from', 'average']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['yep', 'took', 'me', 'close', 'to', 'a', 'decade']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['the', 'natural', 'reaction', 'by', 'amateur', 'traders', 'is', 'to', 'hold', 'losers', 'until', 'break', 'wven', 'and', 'cut', 'winners', 'in', 'fear', 'of', 'giving', 'back', 's']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['i', 'i', 'say', 'it', 'again', 'it', 's', 'not', 'the', 'great', 'calls', 'that', 'bring', 'in', 'the', 'serious', 'coin', 'it', 's', 'the', 'ability', 'to', 'hold', 'winning', 'positions']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['au', 'matchiong', 'and', 'now', 'on', 'the', 'trade', 'another', 'monster', 'pos', 'turning', 'into', 'a', 'serious', 'earn', 'really', 'loaded', 'up', 'on', 'this', 'one', 'monster', 'hold', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['wbt', 'matching', 'and', 'on', 'the', 'trade', 'based', 'on', 'narrative', 'and', 'pa', 'the', 'gut', 'is', 'saying', 'this', 'thing', 'is', 'going', 'way', 'higher']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'hey', 'guys', 'pushed', 'out', 'a', 'video', 'of', 'my', 'late', 'night', 'rambling', 'thoughts', 'not', 'much', 'in', 'there', 'due', 'to', 'market', 'conditions', 'read', 'the', 't', 'amp', 'c']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['corporate', 'activity', 'in', 'the', 'weed', 'space', 'continues', 'cph', 'comes', 'back', 'on', 'today', 'lets', 'see', 'how', 'it', 'handles', 'the', 'b', 'sector', 'se']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['vec', 'close', 'hod', 'close', 'and', 'acting', 'like', 'it', 'wannts', 'to', 'rip', 'higher', 'bullish', 'pa', 'exclamationpoint']]",2596.5025,2596.5025,"[11, 35, 28]"
"[['au', 'and', 'new', 'all', 'time', 'highs', 'clean', 'break', 'let', 'it', 'ride']]",2596.5025,2596.5025,"[10, 15, 36]"
"[['vec', 'and', 'new', 'week', 'highs', 'nice', 'trader', 'flush', 'on', 'friday', 'into', 'the', 'weak', 'hands', 'have', 'been', 'shaken']]",2582.14,2582.14,"[6, 56, 59]"
"[['wbt', 'today', 'and', 'new', 'all', 'time', 'highs', 'that', 's', 'on', 'the', 'trade', 'and', 'holding', 'the', 'lot', 'longterm']]",2582.14,,"[6, 50, 56]"
"[['au', 'new', 'city', 'store', 'on', 'george', 'st', 'these', 'guys', 'sure', 'hit', 'the', 'ground', 'running', 'really', 'impressed', 'by', 'management', 'so', 'far']]",,,"[6, 33, 11]"
"[['au', 'and', 'still', 'holding', 'from', 'average', 'needs', 'one', 'more', 'recoil', 'at', 'and', 'then', 'should', 'aggressive', 'break', 'on', 'next', 'at']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['wbt', 'needs', 'to', 'clear', 'the', 'old', 'high', 'at', 'and', 'the', 'psychological', 'will', 'come', 'into', 'play']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['wbt', 'should', 'match', 'up', 'big', 'weebit', 'nano', 'achieves', 'nm', 'working', 'siox', 'reram', 'cells', 'milestone', 'one', 'month', 'ahead', 'of', 'schedule']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['tkm', 'mp', 'and', 'acquire', 'additional', 'gold', 'leases', 'they', 'seem', 'to', 'have', 'a', 'finger', 'in', 'every', 'pie', 'comfortable', 'tucking', 'these']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['more', 'than', 'half', 'of', 'crm', 'analysts', 'hike', 'price', 'targets', 'one', 'calls', 'salesforce', 'one', 'of', 'if', 'not', 'the', 'highest', 'quality', 'sof']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['crm', 'backs', 'off', 'record', 'close', 'after', 'hours', 'as', 'q', 'earnings', 'beat', 'street', 'estimates', 'but', 'q', 'earnings', 'forecast', 'falls', 'below']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['since', 'dreamforce', 'crm', 'has', 'closed', 'at', 'record', 'highs', 'out', 'of', 'sessions', 'here', 's', 'what', 'to', 'look', 'for', 'in', 'salesforce']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['sail', 'debuts', 'as', 'a', 'billion', 'company', 'but', 'don', 't', 'go', 'calling', 'the', 'identity', 'management', 'software', 'provider', 'a', 'unicorn']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'news', 'in', 'just', 'the', 'last', 'few', 'minutes', 'buzzfeed', 'missing', 'revenue', 'targets', 'by', 'ipo', 'next', 'year', 'unlikely', 'mashable', 'selling']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['csco', 'forecast', 'of', 'st', 'revenue', 'growth', 'in', 'years', 'sends', 'analysts', 'hiking', 'price', 'targets', 'stock', 'to', 'dot', 'com', 'era', 'levels']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['csco', 'rally', 'more', 'than', 'after', 'hours', 'following', 'q', 'earnings', 'beat', 'amp', 'q', 'outlook', 'guiding', 'above', 'street', 'estimates']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['you', 've', 'got', 'ipo', 'send', 'shares', 'surge', 'above', 'elevated', 'pricing', 'on', 'first', 'day', 'of', 'trading']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['what', 'is', 'the', 'worst', 'monday', 'of', 'the', 'year']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['stuff', 'yo', 'bank', 'accounts', 'like', 'u', 'recently', 'stuffed', 'yo', 'turkeys']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['smug', 'admit', 'kyle', 'is', 'trash']]",2594.53,2594.53,"[7, 41, 15]"
"[['hey', 'ayo', 'we', 'made', 'it', 'thanksgiving', 'so', 'hey', 'maybe', 'we', 'can', 'make', 'it', 'to', 'christmas']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['faded', 'af', 'off', 'dat', 'tryptophan', 'fam']]",2582.14,2582.14,"[6, 57, 10]"
"[['may', 'your', 'thanksgiving', 'dinner', 'be', 'as', 'blessed', 'as', 'this']]",2587.55714286,2587.77142857,"[13, 30, 0]"
[['sad']],2587.55714286,2587.77142857,"[13, 30, 0]"
[['rt']],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'happy', 'thanksgiving', 'to', 'all', 'even', 'the', 'haters', 'and', 'losers', 'exclamationpoint']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['dearest', 'ben', 'gtfohwtmfbs']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['fuck', 'u', 'kuju', 'literal', 'loser']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['excel', 'useful', 'for', 'much', 'more', 'than', 'book', 'keeping', 'i', 'm', 'not', 'a', 'booker', 'keeper', 'so', 'idgaf', 'exclamationpoint', 'exclamationpoint', 'exclamationpoint', 'exclamationpoint', 'exclamationpoint', 'exclamationpoint', 'exclamationpoint', 'exclamationpoint', 'excel', 'lyfe']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['wow', 'spelling', 'triggered']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'your', 'langage', 'reflects', 'your', 'personality']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['you', 'mean', 'potheads']]",,,"[18, 58, 31]"
"[['all', 'i', 'm', 'doing', 'is', 'picturing', 'some', 'cartel', 'nerd', 'doing', 'some', 'dope', 'physics', 'to', 'calculate', 'the', 'angle', 'at', 'which', 'to', 'shoot', 'the', 'ma']]",,,"[18, 49, 0]"
"[['gotta', 'get', 'up', 'and', 'beeeeeeeeeeeeeeeee', 'somebody', 'chase', 'thaat', 'paper', 'contemplate', 'future', 'value', 'of', 'thr', 'utility', 'of', 'black', 'fr']]",,,"[18, 43, 30]"
"[['death', 'by', 'drowning', 'in', 'economic', 'data']]",,,"[18, 13, 13]"
"[['in', 'a', 'normal', 'market', 'a', 'higher', 'risk', 'loan', 'would', 'require', 'higher', 'rates', 'collateral', 'covenants', 'but', 'good', 'thing', 'taxpayers', 'guar']]",,,"[18, 12, 3]"
"[['with', 'respect', 'to', 'black', 'friday', 'most', 'of', 'the', 'shit', 'u', 'wanna', 'buy', 'u', 'dont', 'even', 'need', 'off', 'of', 'a', 'depreciating', 'asset', 'is', 'stil']]",,,"[6, 36, 9]"
"[['my', 'weekly', 'fox', 'biz', 'if', 'i', 'don', 't', 'get', 'bumped', 'by', 'the', 'president']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['technicals', 'measure', 'confidence', 'exclamationpoint', 'confidence', 'measures', 'asset', 'classes']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['it', 's', 'now', 'trim', 'some', 'and', 'hold', 'some', 'i', 'm', 'still', 'in']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['roku', 'always', 'good', 'to', 'put', 'fast', 'stocks', 'on', 'the', 'radar', 'when', 'they', 'get', 'tight', 'it', 'actually', 'did', 'a', 'rdr', 'first', 'at', 'the', 'p']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['this', 'was', 'morning', 'googl', 'strategy', 'i', 'did', 'add', 'a', 'little', 'now', 'i', 'want', 'to', 'see', 'it', 'hold', 'above', 'even', 'better']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['as', 'an', 'active', 'trader', 'this', 'post', 'was', 'the', 'time', 'to', 'buy', 'amzn', 'not', 'today', 'on', 'day', 'even', 'if', 'it', 'goes', 'higher']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['i', 'said', 'don', 't', 'chase', 'sq', 'wednesday', 'looks', 'like', 'btig', 'agrees', 'entries', 'and', 'exits', 'matter', 'with', 'a', 'process']]",,,"[19, 38, 59]"
"[['spx', 'futures', 'flattish', 'after', 'a', 'feisty', 'move', 'in', 'stocks', 'last', 'week', 'levels', 'amp', 'thoughts']]",,,"[19, 23, 24]"
"[['good', 'morning']]",,,"[17, 14, 47]"
"[['lots', 'of', 'ways', 'to', 'use', 'technicals', 'to', 'trade', 'buy', 'approach', 'btc', 'as', 'we', 'know', 'there', 'are', 'way', 'too', 'many', 'opinions', 'that', 'are', 'o']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'i', 'love', 'this']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['i', 'm', 'on', 'the', 'road', 'i', 'm', 'sure', 'ur', 'can', 'mark', 'up', 'a', 'chart', 'of', 'bitcoin', 'riding', 'the', 'day', 'just', 'like', 'any', 'other', 'strong', 'trend']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['u', 'can', 'use', 'technicals', 'to', 'trade', 'manage', 'invest', 'an', 'class', 'of', 'assets', 'especially', 'when', 'the', 'future', 'is', 'unknown', 'bitcoin']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['i', 'betcha', 'bitcoin', 'has', 'been', 'riding', 'the', 'day', 'with', 'a', 'or', 'tests', 'of', 'the', 'day', 'after', 'the', 'initial', 'breakout', 'above', 'and']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['they', 'will', 'when', 'they', 'do']]",2587.55714286,2587.77142857,"[13, 30, 0]"
[[]],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['if', 'u', 'find', 'urself', 'frustrated', 'with', 'life', 'amp', 'the', 'stock', 'market', 'these', 'secrets', 'can', 'help', 'always', 'remember', 'as', 'withou']]",2587.55714286,2587.77142857,"[13, 30, 0]"
[[]],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['have', 'a', 'great', 'weekend', 'i', 'hope', 'u', 'had', 'a', 'fantastic', 'week', 'and', 'thanksgiving']]",2587.55714286,2587.77142857,"[13, 30, 0]"
[[]],2587.55714286,2587.77142857,"[13, 30, 0]"
"[['media', 'lagged', 'the', 'market', 'by', 'another', 'bps', 'last', 'week', 'and', 'has', 'now', 'lagged', 'the', 'tape', 'for', 'out', 'of', 'the', 'last', 'weeks']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['the', 'sox', 'outperformed', 'the', 'spx', 'for', 'the', 'th', 'straight', 'week', 'last', 'week', 'longest', 'stretch', 'going', 'back', 'to']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['ytd', 'amzn', 'has', 'outperformed', 'the', 'xrt', 'by']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['happy', 'thanksgiving', 'exclamationpoint']]",,,"[18, 15, 33]"
"[['ecb', 'coeure', 'says', 'no', 'further', 'qe', 'extensions', 'logical']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['cyber', 'monday', 'is', 'one', 'week', 'from', 'today', 'traditional', 'retail', 'stocks', 'haven', 't', 'outperformed', 'the', 's', 'amp', 'p', 'on', 'cyber', 'monday', 'for', 'consecutive', 'years']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['csco', 'generated', 'the', 'th', 'highest', 'level', 'of', 'operating', 'cash', 'flow', 'in', 'the', 'company', 's', 'history', 'after', 'having', 'posted', 'the', 'second', 'highest', 'in', 'fy', 'q']]",,,"[19, 23, 17]"
"[['rt', 'risk', 'sentiment', 'under', 'pressure', 'amid', 'reports', 'that', 'north', 'korea', 'are', 'preparing', 'a', 'ballistic', 'missile', 'launch']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'our', 'business', 'editor', 'discusses', 'upcoming', 'opec', 'meeting', 'on', 'oott', 'oilandgas', 'ht']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['brilliant', 'chart']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['rt', 'an', 'economist', 'with', 'strong', 'social', 'skills', 'is', 'one', 'who', 'stares', 'at', 'your', 'shoes', 'rather', 'than', 'their', 'own', 'when', 'engaged', 'in', 'polite', 'co']]",2587.55714286,2587.77142857,"[13, 30, 0]"
"[['not', 'yet', 'still', 'moving', 'broadly', 'higher', 'i', 'suspect']]",,,"[18, 26, 20]"
"[['rt', 'why', 'are', 'stocks', 'still', 'soaring', 'questionmark', 'financial', 'conditions', 'are', 'the', 'loosest', 'since', 'according', 'to', 'the', 'chicago', 'fed']]",,,"[17, 21, 54]"
"[['recent', 'skittishness', 'in', 'ftse', 'seems', 'to', 'be', 'resolving', 'to', 'the', 'upside', 'europe', 'uk', 'seems', 'to', 'be', 'joining', 'the', 'rally', 'once', 'more']]",,,"[17, 14, 2]"
"[['djia', 'breakout', 'time', 'questionmark', 'about', 'time', 'it', 'registered', 'a', 'new', 'ath']]",,,"[17, 13, 22]"
"[['rt', 'ftse', 'tumbles', 'after', 'royal', 'wedding', 'ftse', 'all', 'share', 'tumbles', 'after', 'royal', 'wedding', 'ftse', 'all', 'share', 'tumb']]",,,"[16, 43, 54]"
"[['so', 'do', 'we', 'get', 'a', 'new', 'royal', 'dukedom', 'now', 'questionmark', 'quite', 'a', 'few', 'possibilities', 'here']]",,,"[16, 42, 4]"
